algo_tag,algo,FND,HND,LND,func_life_pdr85,drop_p,total_p,pdr,drop_rate,timely_transfer_rate,energy_rate,energy_per_delivered,throughput_bits_per_round,avg_ch_per_round,avg_cluster_size,avg_hops_to_bs,malicious_delay,malicious_drop,blacklisted_malicious,blacklisted_normal,false_blacklist_events,control_overhead_bits,rounds_run,seed
DST_WOA,DST_WOA,662,1465,8042,300,21498,89797,0.7605933383075159,0.23940666169248415,0.9176415467283562,0.8510552504181662,0.0007316786668790115,33971.151454861974,1.6770703805023626,4.374042526734642,1.2536347530710552,2139,12579,23,0,0,38652400,8042,46
TRAIL,TRAIL,363,901,10119,887,19300,87608,0.7797004839740663,0.22029951602593367,0.9357615506236459,0.8830241477678822,0.0007315926431458351,27001.877655894852,1.6655796027275422,3.766498622409533,1.2656350647069157,2783,8440,30,0,0,38438200,10119,46
SHEER,SHEER,1370,1382,8115,300,21567,87836,0.7544628626075869,0.24553713739241312,0.8983687697113281,0.8254702242568461,0.0007540007995333738,32664.94146642021,1.9460258780036968,3.102092978904441,1.0,2510,13570,21,0,0,38303800,8115,47
ACTAR,ACTAR,843,1005,6410,300,21194,87298,0.7572223876835666,0.24277761231643336,0.9037879704707733,0.8309465768923175,0.0007559720202663933,41250.54602184088,1.9764430577223089,3.782777473869518,1.6292660050828998,2009,16290,22,0,0,37460000,6410,47
TFSM_DPC,TFSM_DPC,644,1218,6792,300,20188,81817,0.7532542136719753,0.24674578632802469,0.905580165181976,0.8268313509490932,0.0008103564356669678,36295.05300353357,2.152385159010601,3.293310170435832,1.7874539583637574,2186,15534,19,0,0,35645600,6792,47
DST_WOA,DST_WOA,648,1589,7376,300,20122,89168,0.7743360846940607,0.22566391530593932,0.9221098977493265,0.8649356155830815,0.0007237539664865804,37443.60086767896,1.7664045553145336,4.725413503253797,1.223416273209165,1836,11182,25,0,0,38311800,7376,47
TRAIL,TRAIL,686,1020,9995,958,18565,87152,0.7869813658894804,0.21301863411051958,0.9452811757330106,0.8900807187751409,0.0007285422332228202,27448.524262131064,1.7291645822911457,3.6590976945904408,1.2136702290521528,2641,7787,30,0,0,38331800,9995,47
SHEER,SHEER,1265,1278,11785,300,20216,87791,0.7697258261097379,0.23027417389026206,0.8903884572697003,0.8378932876654307,0.0007394867069229598,22935.935511243104,1.5933814170555791,2.558751540497404,1.0,3691,12635,23,0,0,38882000,11785,48
ACTAR,ACTAR,844,964,9470,300,20579,85522,0.759371857533734,0.24062814246626596,0.8995888702400566,0.8267890039164577,0.0007695040069889494,27431.04540654699,1.6810982048574445,2.6298745830609604,1.6499853717875677,3004,16602,15,0,0,36695000,9470,48
TFSM_DPC,TFSM_DPC,686,1172,7550,300,20639,83210,0.7519649080639347,0.24803509193606532,0.9100381966086526,0.8292901408007455,0.0007986541942932646,33150.198675496686,1.945430463576159,3.5469661253528577,1.777133176711256,2323,15965,25,0,0,36010200,7550,48
DST_WOA,DST_WOA,656,1547,8661,806,21262,90417,0.7648451065618191,0.23515489343818086,0.9221603643988142,0.8555232535525049,0.0007226517834085846,31938.575222260708,1.6082438517492206,4.446347611900088,1.2442773479864073,2317,12092,25,0,0,38976600,8661,48
TRAIL,TRAIL,789,970,11288,920,18661,87272,0.7861742597854983,0.21382574021450174,0.9404905918875982,0.8872834188020151,0.0007283623770584941,24312.898653437278,1.6178242381289865,3.356856940432564,1.200128259317019,3114,8151,30,0,0,38580600,11288,48
SHEER,SHEER,1292,1306,10544,300,21492,87678,0.754875795524533,0.245124204475467,0.8955519294110537,0.8250830186979898,0.0007550799586398409,25108.497723823977,1.6909142640364188,2.5981827850639507,1.0,3290,13570,21,0,0,38076000,10544,49
ACTAR,ACTAR,813,986,5910,300,21057,87029,0.7580461685185398,0.2419538314814602,0.8886952040259504,0.8296414561523758,0.0007574122345944209,44651.09983079526,2.0864636209813874,3.758351267082234,1.6369823561510943,2025,16024,18,0,0,36884400,5910,49
TFSM_DPC,TFSM_DPC,692,1190,7964,300,19810,82295,0.7592806367337019,0.24071936326629806,0.9082819876770425,0.8392073575570564,0.0007939354721873729,31383.726770467103,1.9030637870416875,3.2534204279026575,1.7611266704008963,2549,14270,23,0,0,35471400,7964,49
DST_WOA,DST_WOA,693,1489,9715,306,20682,90120,0.7705059920106525,0.2294940079893475,0.9255450905844063,0.8642762699107699,0.0007197324592893174,28590.015440041174,1.5522388059701493,3.9509023846285825,1.2382845128027882,2537,11184,25,0,0,38725800,9715,49
TRAIL,TRAIL,625,977,12846,953,18802,87705,0.7856222564277977,0.2143777435722023,0.9413668490486626,0.8884114772169351,0.0007253357526909831,21455.083294410713,1.53938969328974,3.086106882733322,1.184549293934952,3523,8111,30,0,0,38581200,12846,49
SHEER,SHEER,1290,1308,7350,300,21998,88232,0.7506800253876145,0.24931997461238553,0.8938158649636139,0.8229939025970449,0.0007544724960878084,36045.71428571428,1.969795918367347,3.616459507612567,1.0,2320,13850,22,0,0,38196600,7350,50
ACTAR,ACTAR,826,975,7771,300,20385,85264,0.7609190279602177,0.2390809720397823,0.899489819510165,0.8275579128586948,0.0007702983657386427,33395.44460172436,1.823960880195599,2.8394192025964013,1.6433977095824535,2594,16513,16,0,0,36710200,7771,50
TFSM_DPC,TFSM_DPC,616,1133,7216,300,19871,82148,0.7581073184983201,0.24189268150167986,0.9160524752316265,0.8403927055479747,0.0008023980062574454,34521.61862527716,1.936529933481153,3.6928297605616,1.751433113348427,2117,13527,24,0,0,35678600,7216,50
DST_WOA,DST_WOA,683,1485,6549,312,22047,89852,0.7546298357298669,0.24537016427013314,0.9128530344369884,0.842094052536788,0.0007369268346675746,41413.95632921057,1.8121850664223547,5.400076347533965,1.2259420396725904,1651,13193,24,0,0,38341000,6549,50
TRAIL,TRAIL,581,958,11517,899,18291,86227,0.7878738678140258,0.2121261321859742,0.939119170984456,0.89092669945803,0.0007356077787754816,23595.033428844315,1.5922549274984805,3.2923143447255248,1.1949187470560527,3166,7806,30,0,0,38178400,11517,50
SHEER,SHEER,1341,1356,11602,300,21188,86312,0.7545184910557049,0.2454815089442951,0.8961058903015785,0.8298756743513122,0.0007672607929905518,22452.68057231512,1.633252887433201,2.5759402114577945,1.0,3567,12935,24,0,0,38304000,11602,51
ACTAR,ACTAR,830,945,7839,300,20550,84012,0.7553920868447365,0.24460791315526353,0.8945668273927705,0.8225465787137828,0.0007873948655894051,32382.70187523919,1.8384998086490625,2.752938000823573,1.6449213702688223,2605,16968,15,0,0,36437800,7839,51
TFSM_DPC,TFSM_DPC,618,1220,7766,300,20026,79842,0.7491796297687934,0.2508203702312066,0.9031195666711248,0.8273039959897721,0.0008326578042208296,30809.16816894154,1.9286634045840845,3.272898481688116,1.744951183629798,2460,14311,21,0,0,34938400,7766,51
DST_WOA,DST_WOA,641,1716,9283,302,21233,87668,0.7578021627047498,0.24219783729525024,0.9161586513133138,0.8492462813526038,0.0007503805165785216,28626.521598621137,1.5750296240439514,4.089859599985638,1.2085045533227967,2405,12380,26,0,0,37964200,9283,51
TRAIL,TRAIL,381,979,14831,954,17969,83090,0.7837405223251895,0.21625947767481046,0.944319036869827,0.8904221929985935,0.0007673003005874532,17563.48189602859,1.4533072618164655,2.78869861998444,1.2279449025659925,4126,7454,30,0,0,37508200,14831,51
