algo_tag,algo,FND,HND,LND,func_life_pdr85,drop_p,total_p,pdr,drop_rate,timely_transfer_rate,energy_rate,energy_per_delivered,throughput_bits_per_round,avg_ch_per_round,avg_cluster_size,avg_hops_to_bs,malicious_delay,malicious_drop,blacklisted_malicious,blacklisted_normal,false_blacklist_events,control_overhead_bits,rounds_run,seed
SHEER,SHEER,1301,1318,11301,300,37380,94444,0.6042099021642455,0.3957900978357545,0.7935125473152951,0.7007546298388446,0.0008758046016519323,20197.858596584374,1.5983541279532785,3.0457945146025844,1.0,4020,23978,31,0,0,41405400,11301,49
ACTAR,ACTAR,849,1012,3738,300,38193,95862,0.6015835263190836,0.39841647368091637,0.7837486344483171,0.6985972143883384,0.0008665917601895668,61711.07544141252,2.7065275548421615,7.113809809475942,1.620281260295826,1821,28860,27,0,0,40376400,3738,49
TFSM_DPC,TFSM_DPC,696,1298,8630,300,35474,91270,0.6113290237756108,0.3886709762243892,0.8161516954620402,0.7202783333314711,0.0008947069331856393,25861.41367323291,1.7406720741599073,4.28791763484596,1.7016632016632016,3057,24793,39,0,0,39525400,8630,49
DST_WOA,DST_WOA,773,1736,8668,300,38049,98482,0.6136451331207733,0.3863548668792267,0.8174176360597687,0.7291233186386785,0.0008268882924684272,27887.8634056299,1.5874480849100139,5.143922088909402,1.2395876425131964,2754,23727,38,0,0,42170200,8668,49
TRAIL,TRAIL,651,1075,11415,733,35884,99513,0.6394038969782843,0.36059610302171574,0.8623897908186519,0.7786008447189883,0.0007853616943622166,22296.62724485326,1.4067455102934734,5.3388337582451975,1.0487985038268715,3133,17435,50,0,0,43041600,11415,49
SHEER,SHEER,1274,1293,8413,300,39105,95808,0.5918399298597194,0.40816007014028055,0.7795883815671129,0.6928537264660248,0.000881408393329959,26959.70521811482,1.7455128967074764,4.320082723449539,1.0,3063,24783,37,0,0,41280600,8413,50
ACTAR,ACTAR,863,998,5363,300,38335,94418,0.5939863161685272,0.40601368383147285,0.7936094716759089,0.6904678522735271,0.0008910703190777961,41829.573000186465,2.1159798620175274,5.3997336312971225,1.6072071750797925,2196,29608,28,0,0,40048400,5363,50
TFSM_DPC,TFSM_DPC,620,1338,4760,300,37391,92817,0.5971535386836463,0.4028464613163537,0.7994443041172014,0.7080629240135248,0.0009015700561383353,46576.470588235294,2.3111344537815124,7.478568682203446,1.6730595749287338,1877,25556,38,0,0,39353000,4760,50
DST_WOA,DST_WOA,723,1539,6178,300,37648,96908,0.6115078218516531,0.3884921781483469,0.80555180560243,0.7297707077408291,0.0008391966047162354,38368.40401424409,1.8497895759145355,6.639241394194455,1.2302564967937901,2171,23047,34,0,0,41065400,6178,50
TRAIL,TRAIL,446,970,6547,726,37797,99935,0.6217841597038075,0.3782158402961925,0.8482731983649296,0.7597022151256597,0.000804160153671326,37964.25843897968,1.6842828776538872,8.823361469369182,1.0645820592873925,1702,19143,50,0,0,42208400,6547,50
SHEER,SHEER,1362,1388,10553,300,38464,94461,0.5928054964482696,0.40719450355173037,0.7753986820722538,0.6917924788113924,0.0008923357434072263,21225.05448687577,1.649483559177485,3.5188689291693174,1.0,3657,24453,43,0,0,41287800,10553,51
ACTAR,ACTAR,885,1051,7168,300,37172,93263,0.6014282191222672,0.3985717808777328,0.781052218716015,0.6980780269995965,0.0008910239499715962,31300.78125,1.830078125,4.2977338707144765,1.6120233192490774,2799,28492,28,0,0,39937800,7168,51
TFSM_DPC,TFSM_DPC,622,1408,5887,300,36425,90348,0.5968366759640501,0.4031633240359499,0.8051109915991321,0.7057187687242005,0.0009255884279629786,36638.69543060982,2.1029386784440294,6.126206991111337,1.6322533983643344,2149,25036,41,0,0,38638600,5887,51
DST_WOA,DST_WOA,690,2213,6982,300,38158,98033,0.6107637224200014,0.38923627757999857,0.8177035490605428,0.7315630539226752,0.0008344982353904278,34302.492122600976,1.7308794041821827,6.621834717845888,1.2012192066805845,2247,22843,45,0,0,41645200,6982,51
TRAIL,TRAIL,345,1189,11118,667,35758,97705,0.6340207768282073,0.36597922317179266,0.8553440844592959,0.7740156612354133,0.0008066168214860006,22287.10199676201,1.4035797805360677,5.545044392905969,1.0748543109432256,3040,17407,50,0,0,42227800,11118,51
